,reviewText,Positive
4121,"app n't work motorola xoom tablet . press start , tap . make useless .",0
4122,"started playing , black screen 5 move , removing apps thou free . freeze fix n't cute retry install",0
4123,"downloading app kindle fire , grandkids anxtiously run side albe watch play . oldest grandson enjoys pointing move make . like playing grandma 's kindle . mention",1
4124,"cutest app ! ! ! free app freeze completed level . enjoyed playing ahead spent buck 28 , worth . kindle fire work perfectly . highly recommend ! ! ! g",1
4125,"app faotd week ago , work fine rooted nook tablet . noticed today update , prior downloading , reviewed app info found developer added permission view thumb nail",0
4126,"offer app , make work . install kindle fire .",0
4127,"lot review , play 5 . screen black , sound . clicking back black . gave chance worth downloading ! ! ! !",0
4128,enjoying game black screen interrupted . ....... enjoy game play longer ! ! fix ! !,0
4129,"worked fine 3 minute , ominous black screen appeared longer play , app restart , hear music . , wtf ?",0
4130,"game lot fun easy learn level offer fun challenge . work wonderfully kindle fire , issue crashing .",1
4131,"great relaxing fun , cute . wish told wife download free . stealing phone.i relaxation . play worries.i highly recommend .",1
4132,amazon user terrible review writer . claim screen black neglect mention hangfull device . work great droid 2. 's fun game pick play &,1
4133,"phone ( motorola bravo ) work . kindle fire , appears exit app ... ? shutting device hour back . finally escaped clicking link progr",0
4134,free app downloaded deleted 5 minute . n't original ; guess game ... 1 star bald attempt sale similar bird game .,0
4135,liv idea graphic black 3 minute unistall reinstall . black 4 minute ... atleast kindlefire,0
4136,work great kindle fire . fun game ! reminds lot chuzzle . recommending .,1
4137,experiencing problem kindle ... literally work 3 minute n't work . reinstalling .,0
4138,"cute game , n't crash freeze work fine kindle fire . tell game work tablet .",1
4139,hulk strongest ! fluffy bird ... hulk ... fluffy hand . dead ! superman75 ... superman fighti hit head kryptonite ... lost brain ... insane ..,1
4140,work perfectly nexus s. simple fun game play . graphic sound done.my 3 year manage play .,1
4141,"boring , lame app . app-makers ( adjective ) + & # 34 ; bird & # 34 ; + app = profit . forgot part app game . lame . 've deleted device .",0
4142,day wait free day ge felt game froze reason free usaly money vary disappointed,0
4143,"stop working fire minute . cute game , fix kindle . update nice .",0
4144,"hooked game daughter-in-law kindle , kindle ordered .",1
4145,updating permission application process running change wifi setting . uninstalling .,0
4146,love game . earlier version crashed frequently problem resolved current release . 've playing week update problem .,1
4147,app ! ! crash kindle fire black screen.but cute game kid parent play .,0
4148,awesome game kindle fire ! game play addictive bird adorable . graphic worth $ $ $ .,1
4149,great game-had trouble game sticking part work great ! bring great game !,1
4150,"game passing time . bejeweled , love game . problem . 2 thumb !",1
4151,typical match game . graphic super cute rendered nicely . downloaded quickly fire n't game play issue . wonderful app .,1
4152,problem bionic work great . ty fluffy bird . hope thing . ! ! !,1
4153,"diagnosis app presented patient . refer specialist , severity prognosis . highly contagious ! ! !",0
4154,"love game ! issue crashing , game n't crashed !",1
4155,sceptical review . gave played different game mode problem . reminded lot chuzzle fun game ! 'd recommend ... ( htc sensation ),1
4156,"work great , kindle fire issue review . problem fun play .",1
4157,played 10 sec game stopped black screen ! ( droid x ) ? ? ? wth ! fix ! ! ! !,0
4158,timing game . 's simple coming back . problem crashing freezing,1
4159,"glad downloaded game spite 1 star review . easy , free , fun ! 'm loving .",1
4160,trouble app kindle fire check device setting assure n't maxed max app storage . trouble don't.i game,1
4161,fun game play~nice relaxing game ; easy play & understand~kids love adult too~,1
4162,"free app . day , downloaded kindlefire . game addicting cute young 3 or4 play easy level . , n't work . screen black leaving sound",0
4163,"kindle fire app work . big dissapointment ! ! ! downloaded apps specifically fire flop . fault , ? ? ?",0
4164,"fluffy bird fun puzzle game work great kindle fire . crash fun addictive . fluffy bird cute funny . graphic great , control great , great ! definitely favorite apps",1
4165,glad app free . stopped 3yo w black screen . suck liking game . recommend .,0
4166,"hour fun , work great kindle fire ! puzzle game , color egg , recommend giving , free week !",1
4167,work inspire 4g . graphic cute sound adjustable . exit command required apps ...,1
4168,n't play app . downloaded ( easy ) opened alert phone ( lg optimus ) moved sd card . put 32g card purpose game ( photo ) .,0
4169,n't click golden egg screen black home screen . game cute impossible egg order move level . crash . uninstalled kindle fire,0
4170,"fun game @ , touched golden egg , ...... blackout ! ! ! ! give 0 . did'nt , ended deleting . , 5 second ago . word destine app . c-h-e-a-p. free.do n't app . ,",0
4171,"similiar game bejewled , extra twist . enjoyed lot .",1
4172,fun game age ! problem kindle fire . minute kill game ! ! !,1
4173,absolutely problem playing game htc droid incredible 2. angry bird fact bird . stupid understand difference .,1
4174,listen thoose stupid review game fun relaxing tjere timer calm soothe put sleep np scary fun cool loqve,1
4175,"love game . chuzzle , love game . 3 different game mode . work fine phone .",1
4176,especially luv huge bird becauese float away funny ! .,1
4177,"downloaded app played game screen black . n't work . waste time space kindle . free . worth . . needle , deleted immediately .",0
4178,"fluffy chuzzle knock , 're gon copy ! faotd perfect ! !",1
4179,n't hang start acting . update uninstall altogether .,1
4180,love game . work kindle fire .... average match game . creator cute . highly recommended ! !,1
4181,n't complain . work xoom . game open n't . luck,0
4182,sorry read trouble w/this game . n't negative review stop giving . inexpensive nextbook android game run perfectly . playing hour ... glitch all.so give,1
4183,app launch past start screen xoom tablet . n't play game .,0
4184,"game pretty , experienced technical problem . ability play casual puzzle mode .",1
4185,"freezing . , slow respond . worth . glad pay . delete .",0
4186,"smart phone glitch . frustrating inconvient . icon phone work , set youmail visual voicemail account online easily access phone . voice mail message",1
